INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
10205024	1	2	5	24	0	458	21	-1	-1	140 ðánh r¾t	140	-1	140 ðánh r¾t	31360	25088	255	3	3	-1	-1	Annulus4_16	Khuyên	-1	1	1	1224	1224	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	1	1	2	1	2	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	19	140	3	4	1	250	-1	0	0	0	1	-1
10205025	1	2	5	25	0	459	21	-1	-1	150 ðánh r¾t	150	-1	150 ðánh r¾t	36000	28800	255	3	3	-1	-1	Annulus4_17	Khuyên	-1	1	1	1310	1310	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	1	1	2	1	2	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	19	150	3	5	1	250	-1	0	0	0	1	-1
10205026	1	2	5	26	0	656	22	-1	-1	TÑ di®p quÛ	110	-1	ÐÕo cø này còn có nhæng màu s¡c äm ðÕm u nhiên, là vû khí kÏ d¸, bén nh÷n vô cùng.	19360	15488	249	3	3	-1	-1	Annulus4_13	Khuyên	-1	1	1	969	969	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	1	1	2	1	2	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	19	1110	4	7	1	250	-1	0	0	0	1	-1
10205027	1	2	5	27	0	657	22	-1	-1	C¦m s¡t bích	120	-1	Bên trong ðÕo cø có khäm nÕm viên ng÷c bích th¥n kÏ, có sÑc lñc vô song và nµi lñc phi phàm.	23040	18432	255	3	3	-1	-1	Annulus4_14	Khuyên	-1	1	1	1054	1054	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	1	1	2	1	2	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	19	1120	4	7	1	250	-1	0	0	0	1	-1
10205028	1	2	5	28	0	462	22	-1	-1	130 c¤u tÕo	130	-1	130 c¤u tÕo	27040	21632	255	3	3	-1	-1	Annulus4_15	Khuyên	-1	1	1	1139	1139	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	1	1	2	1	2	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	19	1130	4	7	1	250	-1	0	0	0	1	-1
10205029	1	2	5	29	0	463	22	-1	-1	140 c¤u tÕo	140	-1	140 c¤u tÕo	31360	25088	255	3	3	-1	-1	Annulus4_16	Khuyên	-1	1	1	1224	1224	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	1	1	2	1	2	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	19	1140	4	7	1	250	-1	0	0	0	1	-1
10205030	1	2	5	30	0	464	22	-1	-1	150 c¤u tÕo	150	-1	150 c¤u tÕo	36000	28800	255	3	3	-1	-1	Annulus4_17	Khuyên	-1	1	1	1310	1310	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	1	1	2	1	2	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	19	1150	4	7	1	250	-1	0	0	0	1	-1
10210001	1	2	10	1	1	220	21	-1	-1	Miên ma mÕo	2	-1	Mão ðßþc làm b¢ng väi ðay bình thß¶ng.	30	24	115	3	3	-1	-1	Hat1_2	Mão	-1	1	1	-1	-1	26	26	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	2	1	2	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	2	1	1	1	250	-1	0	0	0	1	-1
10210002	1	2	10	2	1	220	22	-1	-1	Thô b¯ mão	2	-1	Mão ðßþc làm b¢ng väi, phòng ngñ bình thß¶ng.	30	24	115	3	3	-1	-1	Hat1_2	Mão	-1	1	1	-1	-1	26	26	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	2	1	2	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	1002	1	1	1	250	-1	0	0	0	1	-1
10210003	1	2	10	3	1	221	21	-1	-1	Miên b¯ mão	12	-1	Mão tØ làm t× bông dày, ¤m áp mÛ quan.	109	87	127	3	3	-1	-1	Hat1_5	Mão	-1	1	1	-1	-1	42	42	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	2	1	2	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	12	1	2	1	250	-1	0	0	0	1	-1
10210004	1	2	10	4	1	221	22	-1	-1	Thanh b¯ mão	12	-1	Mão tØ làm b¢ng väi bông có ch¤t lßþng m«m mÕi dëo dai.	109	87	127	3	3	-1	-1	Hat1_6	Mão	-1	1	1	-1	-1	42	42	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	2	1	2	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	1012	2	2	1	250	-1	0	0	0	1	-1
10210005	1	2	10	5	1	222	21	-1	-1	Cang b¯ mão	22	-1	Mão tØ làm b¢ng cang b¯ m¸n, thoäi mái phóng khoáng, phòng ngñ tß½ng ð¯i mÕnh.	169	135	140	3	3	-1	-1	Hat1_9	Mão	-1	1	1	-1	-1	74	74	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	2	1	2	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	12	22	1	3	1	250	-1	0	0	0	1	-1
10210006	1	2	10	6	1	222	22	-1	-1	Giáng ma mão	22	-1	Giáng ma mão, trên ðó thêu hình b¢ng løa tinh tª.	169	135	140	3	3	-1	-1	Hat1_5	Mão	-1	1	1	-1	-1	74	74	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	2	1	2	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	12	1022	2	3	1	250	-1	0	0	0	1	-1
10210007	1	2	10	7	1	223	21	-1	-1	B¯ c¦m mão	32	-1	Mão ðßþc là ra t× løa t½ t¢m thßþng ðÆng, ð©p, thoäi mái.	331	264	152	3	3	-1	-1	Hat1_13	Mão	-1	1	1	-1	-1	106	106	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	2	1	2	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	13	32	2	4	1	250	-1	0	0	0	1	-1
10210008	1	2	10	8	1	223	22	-1	-1	Nhuy¬n tr×u mão	32	-1	Mão ðßþc hþp thành t× løa và bông tinh chª	331	264	152	3	3	-1	-1	Hat1_13	Mão	-1	1	1	-1	-1	106	106	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	2	1	2	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	13	1032	3	4	1	250	-1	0	0	0	1	-1
10210009	1	2	10	9	1	224	21	-1	-1	Thøc miên quán	42	-1	SØ døng løa cüa TÑ Xuyên tÕo ra, ch¡c ch¡n, b«n, sÑc bäo v® vô cùng mÕnh.	554	443	165	3	3	-1	-1	Hat2_3	Mão	-1	1	1	-1	-1	138	138	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	2	1	2	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	14	42	2	4	1	250	-1	0	0	0	1	-1
10210010	1	2	10	10	1	224	22	-1	-1	Ngân c¦m quán	42	-1	SØ døng loÕi väi cao c¤p ðßþc sän xu¤t · vùng Kim Lång ð¬ tinh chª, ch¡c ch¡n và dëo dai vô cùng.	554	443	165	3	3	-1	-1	Hat2_4	Mão	-1	1	1	-1	-1	138	138	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	2	1	2	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	14	1042	3	5	1	250	-1	0	0	0	1	-1
10210011	1	2	10	11	1	225	21	-1	-1	Hàn Sß½ng Quan	52	-1	Tuyªt vû trß¶ng không, lßu änh vô tông	890	712	177	3	3	-1	-1	Hat2_6	Mão	-1	1	1	-1	-1	170	170	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	2	1	2	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	52	2	5	1	250	-1	0	0	0	1	-1
10210012	1	2	10	12	1	225	22	-1	-1	Nguyên Linh Quan	52	-1	Trên nguyên linh quán có h°n phách cüa mçu thân hoàng ðª · trên ðó, l¤p lánh tinh quang.	890	712	177	3	3	-1	-1	Hat2_9	Mão	-1	1	1	-1	-1	170	170	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	2	1	2	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	1052	4	7	1	250	-1	0	0	0	1	-1
10210013	1	2	10	13	1	226	21	-1	-1	Ð¸a Hoàng Quan	62	-1	Tß½ng truy«n là mµt trong s¯ tÑ ngñ cüa th± th¥n, ð½n giän nhßng dày và n£ng.	1255	1004	190	3	3	-1	-1	Hat2_14	Mão	-1	1	1	-1	-1	202	202	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	2	1	2	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	16	62	3	5	1	250	10210015	0	0	0	1	-1
10210014	1	2	10	14	1	226	22	-1	-1	Th¤t Tinh Quan	62	-1	Khí tím vây quanh, nó mang ðªn sÑc mÕnh th¥n bí cho ngß¶i m£c.	1255	1004	190	3	3	-1	-1	Hat2_13	Mão	-1	1	1	-1	-1	202	202	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	2	1	2	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	16	1062	4	7	1	250	10210016	0	0	0	1	-1
10210015	1	2	10	15	1	227	21	-1	-1	Mão NgÕo Hoàng	72	-1	NgÕo hoàng kêu khóc, nhö máu vào t½ tÕo ra hài, m¾i lÕ, möng nh©, quý giá.	1640	1312	202	3	3	-1	-1	Hat3_8	Mão	-1	1	1	-1	-1	234	234	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	2	1	2	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	17	72	3	6	1	250	10210017	0	0	0	1	-1
10210016	1	2	10	16	1	227	22	-1	-1	Mão Dçn Phßþng	72	-1	Có mùi v¸ cüa tr¥m hß½ng, nghe nói có th¬ dø phøng hoàng ra, hình nhß là v§t cüa tiên gi¾i.	1640	1312	202	3	3	-1	-1	Hat3_8	Mão	-1	1	1	-1	-1	234	234	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	2	1	2	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	17	1072	4	7	1	250	10210018	0	0	0	1	-1
10210017	1	2	10	17	1	228	21	-1	-1	Døc Höa Thiên Quán	82	-1	Lông chim Phøng · cõi niªt bàn, th¥n höa giáng thª, có sÑc mÕnh bäo v® phi phàm.	2240	1792	215	3	3	-1	-1	Hat4_2	Mão	-1	1	1	-1	-1	266	266	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	2	1	2	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	82	4	6	1	250	10210019	0	0	0	1	-1
10210018	1	2	10	18	1	228	22	-1	-1	Mµc Thüy Thiên Quán	82	-1	Chiªc mãoth¥n kÏ mà theo truy«n thuyªt có th¬ hi®n ra chim th¥n Mµc Vû, hiªm th¤y trên thª gi¾i.	2240	1792	215	3	3	-1	-1	Hat4_2	Mão	-1	1	1	-1	-1	266	266	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	2	1	2	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	1082	4	7	1	250	10210020	0	0	0	1	-1
10210019	1	2	10	19	1	229	21	-1	-1	Huy«n Vû Thánh Cân	92	-1	L¤y lông cüa Huy«n Phøng trên tr¶i ð¬ tÕo ra, th¥n bí vô cùng, linh khí ng§p tràn.	3160	2528	227	3	3	-1	-1	Hat4_7	Mão	-1	1	1	-1	-1	298	298	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	2	1	2	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	19	92	4	7	1	250	-1	0	0	0	1	-1
10210020	1	2	10	20	1	229	22	-1	-1	Huy¬n Thª Thánh Cân	92	-1	Truy«n thuyªt có nói sØ døng v§t li®u có th¬ xuyên qua tam gi¾i ð¬ chª tÕo ra, v§t này phi phàm, hiªm g£p. #r#GTrang b¸ này có th¬ ðem ðªn Lâu Lan Trình Giäo thiªt (219, 228) ð¬ tiªn hành ðøc l². 	3160	2528	227	3	3	-1	-1	Hat4_7	Mão	-1	1	1	-1	-1	298	298	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	2	1	2	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	19	1092	4	7	1	250	-1	0	0	0	1	-1
10210021	1	2	10	21	1	230	21	-1	-1	Lµc bì mão	2	-1	Mão bäo v® ðßþc làm t× da hß½u, sÑc ch¯ng ðÞ trung bình.	30	24	115	3	3	-1	-1	Hat1_2	Mão	-1	1	1	-1	-1	26	26	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	1	2	1	2	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	2	1	1	1	250	-1	0	0	0	1	-1
10210022	1	2	10	22	1	230	22	-1	-1	Cúc bì mão	2	-1	Da màu vàng nhÕt ðßþc chª tÕo thành mû, có sÑc mÕnh bäo v® khöi bång tuyªt phß½ng b¡c.	30	24	115	3	3	-1	-1	Hat1_2	Mão	-1	1	1	-1	-1	26	26	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	1	2	1	2	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	1002	1	1	1	250	-1	0	0	0	1	-1
10210023	1	2	10	23	1	231	21	-1	-1	H± bì mão	12	-1	Mão tØ làm b¢ng da có màu h½i t¯i, m«m dëo vô cùng.	109	87	127	3	3	-1	-1	Hat1_5	Mão	-1	1	1	-1	-1	42	42	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	1	2	1	2	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	12	1	2	1	250	-1	0	0	0	1	-1
10210024	1	2	10	24	1	231	22	-1	-1	Xà bì mão	12	-1	V§t li®u ch¯ng mßa, m«m mßþt nh© nhàng.	109	87	127	3	3	-1	-1	Hat1_6	Mão	-1	1	1	-1	-1	42	42	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	1	2	1	2	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	1012	2	2	1	250	-1	0	0	0	1	-1
10210025	1	2	10	25	1	232	21	-1	-1	Ðiêu bì mão	22	-1	Da có hoa vån màu vàng nhÕt ðßþc chª tÕo thành mû, nghe nói có th¬ kêu g÷i sÑc mÕnh th¥n bí.	169	135	140	3	3	-1	-1	Hat1_9	Mão	-1	1	1	-1	-1	74	74	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	1	2	1	2	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	12	22	1	3	1	250	-1	0	0	0	1	-1
10210026	1	2	10	26	1	232	22	-1	-1	C¦m thØ mão	22	-1	SØ døng c¦m thØ bì và ma b¯ ð¬ tÕo ra, sÑc phòng ngñ không t°i.	169	135	140	3	3	-1	-1	Hat1_5	Mão	-1	1	1	-1	-1	74	74	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	1	2	1	2	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	12	1022	2	3	1	250	-1	0	0	0	1	-1
10210027	1	2	10	27	1	233	21	-1	-1	Huy«n h° mão	32	-1	Ðßþc may t× da cüa huy«n h°, nghe nói khi m£c lên ngß¶i có th¬ h¤p thu tiên khí cüa huy«n h°. 	331	264	152	3	3	-1	-1	Hat1_13	Mão	-1	1	1	-1	-1	106	106	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	1	2	1	2	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	13	32	2	4	1	250	-1	0	0	0	1	-1
10210028	1	2	10	28	1	233	22	-1	-1	Linh ly mão	32	-1	Làm ra t× da cüa linh ly, nhìn trông r¤t ð©p, sÑc phòng ngñ vô cùng mÕnh.	331	264	152	3	3	-1	-1	Hat1_13	Mão	-1	1	1	-1	-1	106	106	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	1	2	1	2	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	13	1032	3	4	1	250	-1	0	0	0	1	-1
10210029	1	2	10	29	1	234	21	-1	-1	ÐÕi huy«n mão	42	-1	S¯ng vào sñ h¤p thu linh khí cüa ð¤t, trang b¸ tràn ð¥y linh tính, có th¬ dø ðªn du h°n cüa ð¤t, uy lñc vô cùng 	554	443	165	3	3	-1	-1	Hat2_3	Mão	-1	1	1	-1	-1	138	138	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	1	2	1	2	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	14	42	2	4	1	250	-1	0	0	0	1	-1
10210030	1	2	10	30	1	234	22	-1	-1	Bích ngu®t mão	42	-1	Làm ra t× da g¤u ngàn nåm, ð¯i v¾i phß½ng di®n phòng ngñ có tác døng không th¬ tß·ng tßþng.	554	443	165	3	3	-1	-1	Hat2_4	Mão	-1	1	1	-1	-1	138	138	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	1	2	1	2	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	14	1042	3	5	1	250	-1	0	0	0	1	-1
10210031	1	2	10	31	1	235	21	-1	-1	Bích nguyên mão	52	-1	Làm ra t× v¦y cüa r°ng vÕn nåm, cÑng ch¡c vô cùng, có sÑc phòng ngñ không th¬ tß·ng tßþng.	890	712	177	3	3	-1	-1	Hat2_6	Mão	-1	1	1	-1	-1	170	170	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	1	2	1	2	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	52	2	5	1	250	-1	0	0	0	1	-1
10210032	1	2	10	32	1	235	22	-1	-1	Thánh thiên mão	52	-1	Ðßþc làm ra t× sinh v§t quý hiªm là Trß Bà Long bí · vùng bi¬n sâu, hi®u quä phòng ngñc cñc cao, sau khi ðµi tr½n và m«m mµt cách lÕ thß·ng	890	712	177	3	3	-1	-1	Hat2_9	Mão	-1	1	1	-1	-1	170	170	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	1	2	1	2	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	1052	4	7	1	250	-1	0	0	0	1	-1
10210033	1	2	10	33	1	236	21	-1	-1	LÕc Phøng mão	62	-1	Ðßþc ngâm vào trong máu cüa LÕc Phøng là loài d¸ thú t× th¶i h°ng hoang · khoát thß½ng s½n ð¬ tÕo thành, sát khí kinh ngß¶i.	1255	1004	190	3	3	-1	-1	Hat2_14	Mão	-1	1	1	-1	-1	202	202	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	1	2	1	2	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	16	62	3	5	1	250	10210035	0	0	0	1	-1
